item_id,timestamp,target
T12,2015-09-09,9828.0
T12,2015-09-10,7201.0
T12,2015-09-11,3445.0
T12,2015-09-12,5141.0
T12,2015-09-13,3168.0
T12,2015-09-14,2723.0
T12,2015-09-15,4743.0
T12,2015-09-16,6703.0
T12,2015-09-17,5644.0
T12,2015-09-18,5615.0
T12,2015-09-19,4766.0
T12,2015-09-20,4676.0
T12,2015-09-21,4710.0
T12,2015-09-22,3846.0
T12,2015-09-23,5523.0
T12,2015-09-24,6305.0
T12,2015-09-25,5571.0
T12,2015-09-26,44383.0
T12,2015-09-27,3886.0
T12,2015-09-28,3368.0
T12,2015-09-29,3197.0
T12,2015-09-30,5281.0
T12,2015-10-01,5291.0
T12,2015-10-02,4383.0
T12,2015-10-03,3911.0
T12,2015-10-04,3804.0
T12,2015-10-05,5289.0
T12,2015-10-06,8256.0
T12,2015-10-07,14344.0
T12,2015-10-08,9474.0
T12,2015-10-09,7040.0
T12,2015-10-10,6076.0
T12,2015-10-11,5947.0
T12,2015-10-12,6265.0
T12,2015-10-13,10422.0
T12,2015-10-14,16450.0
T12,2015-10-15,20547.0
T12,2015-10-16,6186.0
T12,2015-10-17,3598.0
T12,2015-10-18,4337.0
T12,2015-10-19,4949.0
T12,2015-10-20,4759.0
T12,2015-10-21,6941.0
T12,2015-10-22,7956.0
T12,2015-10-23,4453.0
T12,2015-10-24,3428.0
T12,2015-10-25,3673.0
T12,2015-10-26,4217.0
T12,2015-10-27,5111.0
T12,2015-10-28,6400.0
T12,2015-10-29,6771.0
T12,2015-10-30,4342.0
T12,2015-10-31,4077.0
T12,2015-11-01,3803.0
T12,2015-11-02,4504.0
T12,2015-11-03,4614.0
T12,2015-11-04,6190.0
T12,2015-11-05,6191.0
T12,2015-11-06,4333.0
T12,2015-11-07,3597.0
T12,2015-11-08,3807.0
T12,2015-11-09,2914.0
T12,2015-11-10,5146.0
T12,2015-11-11,7292.0
T12,2015-11-12,7872.0
T12,2015-11-13,4074.0
T12,2015-11-14,3889.0
T12,2015-11-15,4637.0
T12,2015-11-16,4478.0
T12,2015-11-17,2869.0
T12,2015-11-18,4361.0
T12,2015-11-19,15563.0
T12,2015-11-20,4480.0
T12,2015-11-21,4531.0
T12,2015-11-22,3989.0
T12,2015-11-23,3745.0
T12,2015-11-24,5815.0
T12,2015-11-25,6559.0
T12,2015-11-26,9598.0
T12,2015-11-27,4572.0
T12,2015-11-28,3518.0
T12,2015-11-29,4071.0
T12,2015-11-30,4657.0
T12,2015-12-01,4811.0
T12,2015-12-02,7094.0
T12,2015-12-03,8068.0
T12,2015-12-04,4455.0
T12,2015-12-05,3800.0
T12,2015-12-06,2423.0
T12,2015-12-07,3779.0
T12,2015-12-08,4835.0
T12,2015-12-09,7418.0
T12,2015-12-10,9206.0
T12,2015-12-11,3345.0
T12,2015-12-12,3708.0
T12,2015-12-13,4003.0
T12,2015-12-14,4284.0
T12,2015-12-15,4674.0
T12,2015-12-16,5510.0
T12,2015-12-17,7579.0
T12,2015-12-18,4720.0
T12,2015-12-19,4895.0
T12,2015-12-20,4645.0
T12,2015-12-21,2552.0
T12,2015-12-22,3385.0
T12,2015-12-23,7118.0
T12,2015-12-24,9261.0
T12,2015-12-25,6018.0
T12,2015-12-26,4056.0
T12,2015-12-27,3793.0
T12,2015-12-28,3702.0
T12,2015-12-29,5409.0
T12,2015-12-30,6420.0
T12,2015-12-31,3325.0
T12,2016-01-01,2860.0
T12,2016-01-02,2429.0
T12,2016-01-03,3507.0
T12,2016-01-04,3472.0
T12,2016-01-05,4419.0
T12,2016-01-06,7645.0
T12,2016-01-07,4894.0
T12,2016-01-08,1989.0
T12,2016-01-09,2489.0
T12,2016-01-10,2882.0
T12,2016-01-11,3384.0
T12,2016-01-12,4078.0
T12,2016-01-13,7426.0
T12,2016-01-14,7600.0
T12,2016-01-15,3212.0
T12,2016-01-16,3172.0
T12,2016-01-17,3452.0
T12,2016-01-18,3196.0
T12,2016-01-19,4056.0
T12,2016-01-20,7102.0
T12,2016-01-21,5872.0
T12,2016-01-22,2551.0
T12,2016-01-23,3184.0
T12,2016-01-24,1991.0
T12,2016-01-25,1786.0
T12,2016-01-26,3603.0
T12,2016-01-27,3317.0
T12,2016-01-28,6422.0
T12,2016-01-29,3103.0
T12,2016-01-30,3436.0
T12,2016-01-31,3060.0
T12,2016-02-01,2952.0
T12,2016-02-02,2716.0
T12,2016-02-03,3519.0
T12,2016-02-04,4336.0
T12,2016-02-05,3012.0
T12,2016-02-06,3545.0
T12,2016-02-07,2339.0
T12,2016-02-08,3316.0
T12,2016-02-09,3649.0
T12,2016-02-10,5771.0
T12,2016-02-11,8440.0
T12,2016-02-12,3048.0
T12,2016-02-13,2686.0
T12,2016-02-14,3201.0
T12,2016-02-15,1935.0
T12,2016-02-16,3333.0
T12,2016-02-17,5974.0
T12,2016-02-18,3834.0
T12,2016-02-19,1570.0
T12,2016-02-20,2405.0
T12,2016-02-21,2702.0
T12,2016-02-22,1751.0
T12,2016-02-23,2203.0
T12,2016-02-24,5343.0
T12,2016-02-25,3030.0
T12,2016-02-26,2383.0
T12,2016-02-27,3724.0
T12,2016-02-28,3200.0
T12,2016-02-29,2120.0
T12,2016-03-01,9025.0
T12,2016-03-02,4899.0
T12,2016-03-03,4662.0
T12,2016-03-04,3258.0
T12,2016-03-05,1595.0
T12,2016-03-06,2478.0
T12,2016-03-07,3515.0
T12,2016-03-08,14264.0
T12,2016-03-09,9434.0
T12,2016-03-10,4585.0
T12,2016-03-11,3782.0
T12,2016-03-12,2560.0
T12,2016-03-13,3231.0
T12,2016-03-14,3891.0
T12,2016-03-15,9878.0
T12,2016-03-16,8029.0
T12,2016-03-17,5858.0
T12,2016-03-18,3806.0
T12,2016-03-19,3447.0
T12,2016-03-20,4195.0
T12,2016-03-21,3433.0
T12,2016-03-22,6922.0
T12,2016-03-23,8125.0
T12,2016-03-24,5055.0
T12,2016-03-25,2553.0
T12,2016-03-26,2479.0
T12,2016-03-27,2930.0
T12,2016-03-28,3636.0
T12,2016-03-29,6737.0
T12,2016-03-30,5767.0
T12,2016-03-31,5734.0
T12,2016-04-01,2032.0
T12,2016-04-02,3218.0
T12,2016-04-03,2442.0
T12,2016-04-04,3788.0
T12,2016-04-05,8074.0
T12,2016-04-06,7302.0
T12,2016-04-07,7353.0
T12,2016-04-08,2746.0
T12,2016-04-09,2699.0
T12,2016-04-10,4619.0
T12,2016-04-11,6555.0
T12,2016-04-12,3353.0
T12,2016-04-13,3604.0
T12,2016-04-14,4102.0
T12,2016-04-15,3781.0
T12,2016-04-16,1980.0
T12,2016-04-17,3510.0
T12,2016-04-18,5105.0
T12,2016-04-19,2594.0
T12,2016-04-20,1612.0
T12,2016-04-21,2281.0
T12,2016-04-22,2617.0
T12,2016-04-23,3948.0
T12,2016-04-24,5451.0
T12,2016-04-25,3051.0
T12,2016-04-26,4147.0
T12,2016-04-27,4055.0
T12,2016-04-28,3154.0
T12,2016-04-29,2967.0
T12,2016-04-30,4934.0
T12,2016-05-01,4823.0
T12,2016-05-02,6700.0
T12,2016-05-03,3668.0
T12,2016-05-04,3644.0
T12,2016-05-05,4692.0
T12,2016-05-06,3241.0
T12,2016-05-07,5280.0
T12,2016-05-08,3881.0
T12,2016-05-09,4168.0
T12,2016-05-10,2872.0
T12,2016-05-11,2293.0
T12,2016-05-12,3281.0
T12,2016-05-13,4520.0
T12,2016-05-14,4055.0
T12,2016-05-15,5594.0
T12,2016-05-16,2706.0
T12,2016-05-17,2955.0
T12,2016-05-18,5984.0
T12,2016-05-19,2679.0
T12,2016-05-20,3863.0
T12,2016-05-21,4944.0
T12,2016-05-22,8344.0
T12,2016-05-23,3621.0
T12,2016-05-24,3396.0
T12,2016-05-25,2708.0
T12,2016-05-26,4201.0
T12,2016-05-27,3806.0
T12,2016-05-28,1978.0
T12,2016-05-29,2241.0
T12,2016-05-30,3893.0
T12,2016-05-31,4191.0
T12,2016-06-01,4059.0
T12,2016-06-02,3160.0
T12,2016-06-03,3571.0
T12,2016-06-04,4436.0
T12,2016-06-05,6288.0
T12,2016-06-06,3835.0
T12,2016-06-07,5322.0
T12,2016-06-08,3176.0
T12,2016-06-09,3875.0
T12,2016-06-10,4445.0
T12,2016-06-11,3911.0
T12,2016-06-12,3966.0
T12,2016-06-13,7437.0
T12,2016-06-14,3477.0
T12,2016-06-15,4348.0
T12,2016-06-16,3655.0
T12,2016-06-17,4214.0
T12,2016-06-18,5220.0
T12,2016-06-19,7364.0
T12,2016-06-20,3191.0
T12,2016-06-21,3575.0
T12,2016-06-22,4164.0
T12,2016-06-23,4839.0
T12,2016-06-24,4614.0
T12,2016-06-25,4349.0
T12,2016-06-26,6475.0
T12,2016-06-27,8265.0
T12,2016-06-28,3057.0
T12,2016-06-29,2286.0
T12,2016-06-30,3191.0
T12,2016-07-01,4478.0
T12,2016-07-02,3951.0
T12,2016-07-03,4971.0
T12,2016-07-04,5871.0
T12,2016-07-05,4505.0
T12,2016-07-06,4882.0
T12,2016-07-07,4379.0
T12,2016-07-08,5245.0
T12,2016-07-09,5924.0
T12,2016-07-10,7139.0
T12,2016-07-11,6876.0
T12,2016-07-12,4274.0
T12,2016-07-13,5322.0
T12,2016-07-14,4891.0
T12,2016-07-15,3340.0
T12,2016-07-16,7955.0
T12,2016-07-17,10519.0
T12,2016-07-18,8088.0
T12,2016-07-19,4275.0
T12,2016-07-20,4713.0
T12,2016-07-21,6232.0
T12,2016-07-22,5405.0
T12,2016-07-23,6394.0
T12,2016-07-24,5020.0
T12,2016-07-25,6728.0
T12,2016-07-26,4560.0
T12,2016-07-27,4797.0
T12,2016-07-28,5124.0
T12,2016-07-29,6777.0
T12,2016-07-30,5014.0
T12,2016-07-31,3424.0
T12,2016-08-01,2852.0
T12,2016-08-02,3399.0
T12,2016-08-03,4373.0
T12,2016-08-04,4590.0
T12,2016-08-05,5231.0
T12,2016-08-06,4980.0
T12,2016-08-07,27239.0
T12,2016-08-08,4973.0
T12,2016-08-09,4117.0
T12,2016-08-10,6106.0
T12,2016-08-11,6317.0
T12,2016-08-12,4971.0
T12,2016-08-13,4843.0
T12,2016-08-14,7942.0
T12,2016-08-15,5625.0
T12,2016-08-16,5384.0
T12,2016-08-17,5223.0
T12,2016-08-18,5524.0
T12,2016-08-19,6952.0
T12,2016-08-20,3996.0
T12,2016-08-21,5671.0
T12,2016-08-22,8436.0
T12,2016-08-23,5084.0
T12,2016-08-24,4009.0
T12,2016-08-25,5217.0
T12,2016-08-26,5247.0
T12,2016-08-27,3716.0
T12,2016-08-28,7010.0
T12,2016-08-29,8119.0
T12,2016-08-30,3715.0
T12,2016-08-31,5007.0
T12,2016-09-01,5321.0
T12,2016-09-02,24787.0
T12,2016-09-03,6140.0
T12,2016-09-04,7655.0
T12,2016-09-05,7752.0
T12,2016-09-06,3546.0
T12,2016-09-07,4589.0
T12,2016-09-08,4645.0
T12,2016-09-09,4805.0
T12,2016-09-10,5313.0
T12,2016-09-11,8393.0
T12,2016-09-12,4162.0
T12,2016-09-13,3155.0
T12,2016-09-14,3688.0
T12,2016-09-15,3714.0
T12,2016-09-16,3968.0
T12,2016-09-17,5140.0
T12,2016-09-18,5644.0
T12,2016-09-19,4471.0
T12,2016-09-20,3990.0
T12,2016-09-21,5425.0
T12,2016-09-22,4471.0
T12,2016-09-23,5497.0
T12,2016-09-24,4902.0
T12,2016-09-25,5226.0
T12,2016-09-26,3096.0
T12,2016-09-27,3972.0
T12,2016-09-28,4962.0
T12,2016-09-29,4350.0
T12,2016-09-30,4667.0
T12,2016-10-01,5003.0
T12,2016-10-02,6259.0
T12,2016-10-03,8177.0
T12,2016-10-04,4269.0
T12,2016-10-05,4264.0
T12,2016-10-06,4563.0
T12,2016-10-07,4941.0
T12,2016-10-08,5031.0
T12,2016-10-09,6323.0
T12,2016-10-10,6162.0
T12,2016-10-11,4409.0
T12,2016-10-12,4798.0
T12,2016-10-13,4572.0
T12,2016-10-14,4988.0
T12,2016-10-15,9138.0
T12,2016-10-16,6460.0
T12,2016-10-17,7600.0
T12,2016-10-18,5532.0
T12,2016-10-19,4530.0
T12,2016-10-20,4313.0
T12,2016-10-21,4209.0
T12,2016-10-22,5769.0
T12,2016-10-23,14813.0
T12,2016-10-24,14519.0
T12,2016-10-25,3982.0
T12,2016-10-26,3368.0
T12,2016-10-27,4197.0
T12,2016-10-28,5138.0
T12,2016-10-29,5557.0
T12,2016-10-30,8720.0
T12,2016-10-31,9119.0
T12,2016-11-01,3815.0
T12,2016-11-02,5009.0
T12,2016-11-03,3805.0
T12,2016-11-04,3711.0
T12,2016-11-05,7186.0
T12,2016-11-06,5259.0
T12,2016-11-07,7635.0
T12,2016-11-08,5209.0
T12,2016-11-09,5471.0
T12,2016-11-10,5758.0
T12,2016-11-11,5608.0
T12,2016-11-12,6158.0
T12,2016-11-13,11925.0
T12,2016-11-14,4273.0
T12,2016-11-15,2463.0
T12,2016-11-16,4461.0
T12,2016-11-17,5147.0
T12,2016-11-18,4960.0
T12,2016-11-19,7855.0
T12,2016-11-20,7421.0
T12,2016-11-21,9863.0
T12,2016-11-22,5337.0
T12,2016-11-23,4564.0
T12,2016-11-24,4910.0
T12,2016-11-25,4942.0
T12,2016-11-26,2800.0
T12,2016-11-27,8573.0
T12,2016-11-28,8794.0
T12,2016-11-29,3598.0
T12,2016-11-30,3080.0
T12,2016-12-01,1866.0
T12,2016-12-02,3032.0
T12,2016-12-03,3904.0
T12,2016-12-04,5690.0
T12,2016-12-05,7741.0
T12,2016-12-06,3143.0
T12,2016-12-07,2936.0
T12,2016-12-08,3615.0
T12,2016-12-09,4117.0
T12,2016-12-10,5442.0
T12,2016-12-11,6109.0
T12,2016-12-12,3973.0
T12,2016-12-13,2486.0
T12,2016-12-14,3197.0
T12,2016-12-15,3741.0
T12,2016-12-16,3597.0
T12,2016-12-17,4018.0
T12,2016-12-18,6924.0
T12,2016-12-19,8151.0
T12,2016-12-20,3438.0
T12,2016-12-21,3393.0
T12,2016-12-22,3068.0
T12,2016-12-23,3801.0
T12,2016-12-24,3814.0
T12,2016-12-25,6947.0
T12,2016-12-26,8579.0
T12,2016-12-27,3975.0
T12,2016-12-28,3606.0
T12,2016-12-29,4002.0
T12,2016-12-30,3597.0
T12,2016-12-31,4439.0
T12,2017-01-01,6804.0
T12,2017-01-02,5678.0
T12,2017-01-03,3375.0
T12,2017-01-04,2543.0
T12,2017-01-05,3250.0
T12,2017-01-06,3371.0
T12,2017-01-07,3652.0
T12,2017-01-08,6553.0
T12,2017-01-09,4660.0
T12,2017-01-10,3051.0
T12,2017-01-11,2995.0
T12,2017-01-12,3739.0
T12,2017-01-13,3186.0
T12,2017-01-14,4813.0
T12,2017-01-15,7093.0
T12,2017-01-16,7550.0
T12,2017-01-17,3799.0
T12,2017-01-18,3457.0
T12,2017-01-19,3674.0
T12,2017-01-20,3404.0
T12,2017-01-21,5159.0
T12,2017-01-22,4299.0
T12,2017-01-23,7296.0
T12,2017-01-24,3601.0
T12,2017-01-25,3545.0
T12,2017-01-26,3616.0
T12,2017-01-27,3695.0
T12,2017-01-28,3499.0
T12,2017-01-29,6070.0
T12,2017-01-30,5404.0
T12,2017-01-31,3806.0
T12,2017-02-01,3417.0
T12,2017-02-02,3634.0
T12,2017-02-03,3244.0
T12,2017-02-04,19628.0
T12,2017-02-05,22708.0
T12,2017-02-06,22101.0
T12,2017-02-07,3187.0
T12,2017-02-08,4147.0
T12,2017-02-09,4660.0
T12,2017-02-10,4695.0
T12,2017-02-11,5732.0
T12,2017-02-12,7250.0
T12,2017-02-13,7933.0
T12,2017-02-14,4478.0
T12,2017-02-15,4625.0
T12,2017-02-16,4765.0
T12,2017-02-17,3102.0
T12,2017-02-18,6869.0
T12,2017-02-19,4314.0
T12,2017-02-20,4148.0
T12,2017-02-21,2633.0
T12,2017-02-22,6065.0
T12,2017-02-23,11744.0
T12,2017-02-24,2527.0
T12,2017-02-25,3583.0
T12,2017-02-26,4445.0
T12,2017-02-27,3672.0
T12,2017-02-28,3110.0
T12,2017-03-01,3134.0
T12,2017-03-02,2949.0
T12,2017-03-03,3012.0
T12,2017-03-04,3709.0
T12,2017-03-05,8283.0
T12,2017-03-06,7726.0
T12,2017-03-07,3816.0
T12,2017-03-08,3575.0
T12,2017-03-09,3130.0
T12,2017-03-10,2462.0
T12,2017-03-11,3403.0
T12,2017-03-12,4662.0
T12,2017-03-13,3369.0
T12,2017-03-14,2980.0
T12,2017-03-15,3835.0
T12,2017-03-16,3703.0
T12,2017-03-17,3206.0
T12,2017-03-18,5426.0
T12,2017-03-19,4723.0
T12,2017-03-20,4404.0
T12,2017-03-21,3730.0
T12,2017-03-22,3121.0
T12,2017-03-23,3298.0
T12,2017-03-24,2888.0
T12,2017-03-25,2025.0
T12,2017-03-26,4972.0
T12,2017-03-27,5999.0
T12,2017-03-28,3112.0
T12,2017-03-29,3283.0
T12,2017-03-30,2763.0
T12,2017-03-31,3569.0
T12,2017-04-01,5926.0
T12,2017-04-02,3365.0
T12,2017-04-03,3865.0
T12,2017-04-04,2626.0
T12,2017-04-05,2629.0
T12,2017-04-06,2753.0
T12,2017-04-07,3224.0
T12,2017-04-08,4076.0
T12,2017-04-09,3654.0
T12,2017-04-10,3607.0
T12,2017-04-11,2212.0
T12,2017-04-12,1794.0
T12,2017-04-13,2515.0
T12,2017-04-14,2346.0
T12,2017-04-15,2277.0
T12,2017-04-16,3798.0
T12,2017-04-17,3998.0
T12,2017-04-18,2522.0
T12,2017-04-19,2780.0
T12,2017-04-20,2748.0
T12,2017-04-21,2924.0
T12,2017-04-22,2462.0
T12,2017-04-23,1500.0
T12,2017-04-24,851.0
T12,2017-04-25,1883.0
T12,2017-04-26,2982.0
T12,2017-04-27,3894.0
T12,2017-04-28,3579.0
T12,2017-04-29,4618.0
T12,2017-04-30,4805.0
T12,2017-05-01,4852.0
T12,2017-05-02,3028.0
T12,2017-05-03,4255.0
T12,2017-05-04,4833.0
T12,2017-05-05,4264.0
T12,2017-05-06,4735.0
T12,2017-05-07,4212.0
T12,2017-05-08,5742.0
T12,2017-05-09,4496.0
T12,2017-05-10,5051.0
T12,2017-05-11,5460.0
T12,2017-05-12,3614.0
T12,2017-05-13,4191.0
T12,2017-05-14,8107.0
T12,2017-05-15,4625.0
T12,2017-05-16,3447.0
T12,2017-05-17,4381.0
T12,2017-05-18,3020.0
T12,2017-05-19,4388.0
T12,2017-05-20,4358.0
T12,2017-05-21,8788.0
T12,2017-05-22,6751.0
T12,2017-05-23,4969.0
T12,2017-05-24,4913.0
T12,2017-05-25,4537.0
T12,2017-05-26,3470.0
T12,2017-05-27,4022.0
T12,2017-05-28,4295.0
T12,2017-05-29,4728.0
T12,2017-05-30,4445.0
T12,2017-05-31,4362.0
T12,2017-06-01,4013.0
T12,2017-06-02,4422.0
T12,2017-06-03,6154.0
T12,2017-06-04,7446.0
T12,2017-06-05,5609.0
T12,2017-06-06,2967.0
T12,2017-06-07,3878.0
T12,2017-06-08,3802.0
T12,2017-06-09,4424.0
T12,2017-06-10,3175.0
T12,2017-06-11,4852.0
T12,2017-06-12,5891.0
T12,2017-06-13,4664.0
T12,2017-06-14,3824.0
T12,2017-06-15,4969.0
T12,2017-06-16,5237.0
T12,2017-06-17,5533.0
T12,2017-06-18,8296.0
T12,2017-06-19,7121.0
T12,2017-06-20,4678.0
T12,2017-06-21,4374.0
T12,2017-06-22,3268.0
T12,2017-06-23,4258.0
T12,2017-06-24,6082.0
T12,2017-06-25,5497.0
T12,2017-06-26,6745.0
T12,2017-06-27,4730.0
T12,2017-06-28,4446.0
T12,2017-06-29,4759.0
T12,2017-06-30,5287.0
T12,2017-07-01,5787.0
T12,2017-07-02,6918.0
T12,2017-07-03,5692.0
T12,2017-07-04,5239.0
T12,2017-07-05,5351.0
T12,2017-07-06,3947.0
T12,2017-07-07,4639.0
T12,2017-07-08,2448.0
T12,2017-07-09,1130.0
T12,2017-07-10,3109.0
T12,2017-07-11,4010.0
T12,2017-07-12,4911.0
T12,2017-07-13,5424.0
T12,2017-07-14,3738.0
T12,2017-07-15,7826.0
T12,2017-07-16,7494.0
T12,2017-07-17,10296.0
T12,2017-07-18,5163.0
T12,2017-07-19,6194.0
T12,2017-07-20,6463.0
T12,2017-07-21,6106.0
T12,2017-07-22,7340.0
T12,2017-07-23,7332.0
T12,2017-07-24,7460.0
T12,2017-07-25,5004.0
T12,2017-07-26,4571.0
T12,2017-07-27,6013.0
T12,2017-07-28,5969.0
T12,2017-07-29,6102.0
T12,2017-07-30,5981.0
T12,2017-07-31,5436.0
T12,2017-08-01,6709.0
T12,2017-08-02,6377.0
T12,2017-08-03,6579.0
T12,2017-08-04,6895.0
T12,2017-08-05,7508.0
T12,2017-08-06,8151.0
T12,2017-08-07,29957.0
T12,2017-08-08,9377.0
T12,2017-08-09,7256.0
T12,2017-08-10,6528.0
T12,2017-08-11,6213.0
T12,2017-08-12,5842.0
T12,2017-08-13,4324.0
T12,2017-08-14,6283.0
T12,2017-08-15,5672.0
T12,2017-08-16,5454.0
T12,2017-08-17,5786.0
T12,2017-08-18,4945.0
T12,2017-08-19,5705.0
T12,2017-08-20,3322.0
T12,2017-08-21,7475.0
T12,2017-08-22,5571.0
T12,2017-08-23,6046.0
T12,2017-08-24,5378.0
T12,2017-08-25,3353.0
T12,2017-08-26,4490.0
T12,2017-08-27,7074.0
T12,2017-08-28,7570.0
T12,2017-08-29,6776.0
T12,2017-08-30,5781.0
T12,2017-08-31,5824.0
T12,2017-09-01,5432.0
T12,2017-09-02,9264.0
T12,2017-09-03,6030.0
T12,2017-09-04,3350.0
T12,2017-09-05,2250.0
T12,2017-09-06,5999.0
T12,2017-09-07,4107.0
T12,2017-09-08,4322.0
T12,2017-09-09,5399.0
T12,2017-09-10,6906.0
T12,2017-09-11,6983.0
T12,2017-09-12,4932.0
T12,2017-09-13,5106.0
T12,2017-09-14,4319.0
T12,2017-09-15,5330.0
T12,2017-09-16,5856.0
T12,2017-09-17,6955.0
T12,2017-09-18,6480.0
T12,2017-09-19,5630.0
T12,2017-09-20,5261.0
T12,2017-09-21,5621.0
T12,2017-09-22,5242.0
T12,2017-09-23,7057.0
T12,2017-09-24,6988.0
T12,2017-09-25,6880.0
T12,2017-09-26,5090.0
T12,2017-09-27,5872.0
T12,2017-09-28,6172.0
T12,2017-09-29,5643.0
T12,2017-09-30,5831.0
T12,2017-10-01,5552.0
T12,2017-10-02,5551.0
T12,2017-10-03,5663.0
T12,2017-10-04,5125.0
T12,2017-10-05,4043.0
T12,2017-10-06,4439.0
T12,2017-10-07,5887.0
T12,2017-10-08,5973.0
T12,2017-10-09,6616.0
T12,2017-10-10,4545.0
T12,2017-10-11,5443.0
T12,2017-10-12,5556.0
T12,2017-10-13,5957.0
T12,2017-10-14,11029.0
T12,2017-10-15,13541.0
T12,2017-10-16,12623.0
T12,2017-10-17,11290.0
T12,2017-10-18,4837.0
T12,2017-10-19,5026.0
T12,2017-10-20,5009.0
T12,2017-10-21,5748.0
T12,2017-10-22,14214.0
T12,2017-10-23,5967.0
T12,2017-10-24,5282.0
T12,2017-10-25,4380.0
T12,2017-10-26,6146.0
T12,2017-10-27,6267.0
T12,2017-10-28,8614.0
T12,2017-10-29,6281.0
T12,2017-10-30,5627.0
T12,2017-10-31,4281.0
T12,2017-11-01,5170.0
T12,2017-11-02,4924.0
T12,2017-11-03,4958.0
T12,2017-11-04,8374.0
T12,2017-11-05,8444.0
T12,2017-11-06,9103.0
T12,2017-11-07,6017.0
T12,2017-11-08,5188.0
T12,2017-11-09,5319.0
T12,2017-11-10,5014.0
T12,2017-11-11,5440.0
T12,2017-11-12,7601.0
T12,2017-11-13,10207.0
T12,2017-11-14,5939.0
T12,2017-11-15,5345.0
T12,2017-11-16,6005.0
T12,2017-11-17,4896.0
T12,2017-11-18,5416.0
T12,2017-11-19,4160.0
T12,2017-11-20,4940.0
T12,2017-11-21,3827.0
T12,2017-11-22,4626.0
T12,2017-11-23,5327.0
T12,2017-11-24,5289.0
T12,2017-11-25,5357.0
T12,2017-11-26,7075.0
T12,2017-11-27,8815.0
T12,2017-11-28,5924.0
T12,2017-11-29,4255.0
T12,2017-11-30,5901.0
T12,2017-12-01,4299.0
T12,2017-12-02,6628.0
T12,2017-12-03,6496.0
T12,2017-12-04,6739.0
T12,2017-12-05,4851.0
T12,2017-12-06,4844.0
T12,2017-12-07,4651.0
T12,2017-12-08,3881.0
T12,2017-12-09,4040.0
T12,2017-12-10,6000.0
T12,2017-12-11,7181.0
T12,2017-12-12,4017.0
T12,2017-12-13,4221.0
T12,2017-12-14,4057.0
T12,2017-12-15,2527.0
T12,2017-12-16,1831.0
T12,2017-12-17,4421.0
T12,2017-12-18,6776.0
T12,2017-12-19,4128.0
T12,2017-12-20,3013.0
T12,2017-12-21,3879.0
T12,2017-12-22,3574.0
T12,2017-12-23,3699.0
T12,2017-12-24,6970.0
T12,2017-12-25,3796.0
T12,2017-12-26,3624.0
T12,2017-12-27,3371.0
T12,2017-12-28,4023.0
T12,2017-12-29,4151.0
T12,2017-12-30,6231.0
T12,2017-12-31,5919.0
T12,2018-01-01,7989.0
T12,2018-01-02,4146.0
T12,2018-01-03,4092.0
T12,2018-01-04,3428.0
T12,2018-01-05,3666.0
T12,2018-01-06,4332.0
T12,2018-01-07,5481.0
T12,2018-01-08,5129.0
T12,2018-01-09,3575.0
T12,2018-01-10,4109.0
T12,2018-01-11,4576.0
T12,2018-01-12,3056.0
T12,2018-01-13,3037.0
T12,2018-01-14,6496.0
T12,2018-01-15,6546.0
T12,2018-01-16,4172.0
T12,2018-01-17,3260.0
T12,2018-01-18,2742.0
T12,2018-01-19,2957.0
T12,2018-01-20,3197.0
T12,2018-01-21,3968.0
T12,2018-01-22,1672.0
T12,2018-01-23,3260.0
T12,2018-01-24,3771.0
T12,2018-01-25,3904.0
T12,2018-01-26,3861.0
T12,2018-01-27,4052.0
T12,2018-01-28,4945.0
T12,2018-01-29,4304.0
T12,2018-01-30,3847.0
T12,2018-01-31,3684.0
T12,2018-02-01,3862.0
T12,2018-02-02,5111.0
T12,2018-02-03,19413.0
T12,2018-02-04,24769.0
T12,2018-02-05,22606.0
T12,2018-02-06,4152.0
T12,2018-02-07,3469.0
T12,2018-02-08,3591.0
T12,2018-02-09,4066.0
T12,2018-02-10,4969.0
T12,2018-02-11,5583.0
T12,2018-02-12,5160.0
T12,2018-02-13,4356.0
T12,2018-02-14,4694.0
T12,2018-02-15,3972.0
T12,2018-02-16,4818.0
T12,2018-02-17,7085.0
T12,2018-02-18,6071.0
T12,2018-02-19,5646.0
T12,2018-02-20,3459.0
T12,2018-02-21,3381.0
T12,2018-02-22,3908.0
T12,2018-02-23,3372.0
T12,2018-02-24,4902.0
T12,2018-02-25,6951.0
T12,2018-02-26,6309.0
T12,2018-02-27,2608.0
T12,2018-02-28,2781.0
T12,2018-03-01,3877.0
T12,2018-03-02,4056.0
T12,2018-03-03,7473.0
T12,2018-03-04,9456.0
T12,2018-03-05,3585.0
T12,2018-03-06,3148.0
T12,2018-03-07,3262.0
T12,2018-03-08,4055.0
T12,2018-03-09,3643.0
T12,2018-03-10,2899.0
T12,2018-03-11,5032.0
T12,2018-03-12,5238.0
T12,2018-03-13,3244.0
T12,2018-03-14,3555.0
T12,2018-03-15,3552.0
T12,2018-03-16,3396.0
T12,2018-03-17,5787.0
T12,2018-03-18,4912.0
T12,2018-03-19,6240.0
T12,2018-03-20,3802.0
T12,2018-03-21,3864.0
T12,2018-03-22,3648.0
T12,2018-03-23,4204.0
T12,2018-03-24,4805.0
T12,2018-03-25,3131.0
T12,2018-03-26,3004.0
T12,2018-03-27,3470.0
T12,2018-03-28,3482.0
